payment_id,account_id,event_at,payment_reference,amount,payment_status,payment_method,provider_id,source_row_number,exact_duplicate_flag,payment_id_rows,payment_accounts,payment_times,payment_statuses,payment_id_conflict_flag,borrower_resolution_rule,borrower_id,borrower_id_mismatch_flag,account_missing_flag,raw_borrower_id,reference_row_count,reference_account_count,payment_reference_collision_flag,is_valid_recovery,event_at_utc
PAYMENT0001211,ACC0004277,2026-02-28 09:32:40,TXN0000053879,46131.07,SUCCESS,CARD,VND0000003,1211,False,1,1,1,1,0,account_master,BRW0004885,1,0,BRW0005075,1.0,1.0,0,1,2026-02-28 09:32:40
PAYMENT0001212,ACC0009818,2026-07-27 21:58:08,TXN0000004696,140580.1,SUCCESS,NETBANKING,VND0000012,1212,False,1,1,1,1,0,account_master,BRW0010048,1,0,BRW0010786,1.0,1.0,0,1,2026-07-27 21:58:08
PAYMENT0001213,ACC0021983,2026-05-02 19:51:26,,143997.86,PENDING,NETBANKING,VND0000015,1213,False,1,1,1,1,0,account_master,BRW0003601,1,0,BRW0009270,,,0,0,2026-05-02 19:51:26
PAYMENT0001214,ACC0014205,2026-03-10 20:27:33,TXN0000024023,80924.31,SUCCESS,UPI,VND0000002,1214,False,1,1,1,1,0,account_master,BRW0005380,1,0,BRW0011445,1.0,1.0,0,1,2026-03-10 20:27:33
PAYMENT0001215,ACC0020996,2026-07-03 10:08:34,TXN0000031010,61139.74,SUCCESS,CASH,VND0000009,1215,False,1,1,1,1,0,account_master,BRW0009939,1,0,BRW0010289,2.0,2.0,1,1,2026-07-03 10:08:34
PAYMENT0001216,ACC0002834,2026-05-21 12:40:56,TXN0000068009,147705.14,SUCCESS,NACH,VND0000015,1216,False,1,1,1,1,0,account_master,BRW0003363,1,0,BRW0011179,1.0,1.0,0,1,2026-05-21 12:40:56
PAYMENT0001217,ACC0017147,2026-08-05 04:48:29,TXN0000038263,135722.11,FAILED,CASH,VND0000006,1217,False,1,1,1,1,0,account_master,BRW0006632,1,0,BRW0006626,1.0,1.0,0,0,2026-08-05 04:48:29
PAYMENT0001218,ACC0017436,2026-08-01 11:29:13,TXN0000003943,50088.35,SUCCESS,CASH,VND0000001,1218,False,1,1,1,1,0,account_master,BRW0004456,1,0,BRW0003546,1.0,1.0,0,1,2026-08-01 11:29:13
PAYMENT0001219,ACC0011964,2026-01-26 03:22:32,TXN0000063416,7388.7,SUCCESS,UPI,VND0000009,1219,False,1,1,1,1,0,account_master,BRW0008932,1,0,BRW0009313,1.0,1.0,0,1,2026-01-26 03:22:32
PAYMENT0001220,ACC0000246,2026-04-23 16:20:17,TXN0000026882,42553.29,SUCCESS,CARD,VND0000011,1220,False,1,1,1,1,0,account_master,BRW0004772,1,0,BRW0006488,1.0,1.0,0,1,2026-04-23 16:20:17
PAYMENT0001221,ACC0020770,2026-07-16 15:45:36,TXN0000022495,131924.44,SUCCESS,CARD,VND0000004,1221,False,1,1,1,1,0,account_master,BRW0005867,1,0,BRW0001598,1.0,1.0,0,1,2026-07-16 15:45:36
PAYMENT0001222,ACC0003221,2026-05-09 16:04:31,,70512.88,SUCCESS,NACH,VND0000002,1222,False,1,1,1,1,0,account_master,BRW0003133,1,0,BRW0006828,,,0,1,2026-05-09 16:04:31
PAYMENT0001223,ACC0028017,2026-07-12 18:47:18,TXN0000029569,108742.64,FAILED,NACH,VND0000013,1223,False,1,1,1,1,0,account_master,BRW0005540,1,0,BRW0002547,1.0,1.0,0,0,2026-07-12 18:47:18
PAYMENT0001224,ACC0017132,2026-04-12 03:48:27,TXN0000022585,131069.44,SUCCESS,CARD,VND0000011,1224,False,1,1,1,1,0,account_master,BRW0010938,1,0,BRW0005325,1.0,1.0,0,1,2026-04-12 03:48:27
PAYMENT0001225,ACC0011653,2026-05-21 19:04:11,TXN0000023340,57272.62,SUCCESS,NACH,VND0000001,1225,False,1,1,1,1,0,account_master,BRW0005724,1,0,BRW0002120,1.0,1.0,0,1,2026-05-21 19:04:11
PAYMENT0001226,ACC0005970,2026-05-10 01:50:56,TXN0000034472,70821.06,PENDING,NETBANKING,VND0000013,1226,False,1,1,1,1,0,account_master,BRW0010943,1,0,BRW0001325,1.0,1.0,0,0,2026-05-10 01:50:56
PAYMENT0001227,ACC0027525,2026-06-05 11:48:56,TXN0000013970,87308.36,FAILED,NETBANKING,VND0000011,1227,False,1,1,1,1,0,account_master,BRW0003449,1,0,BRW0002246,1.0,1.0,0,0,2026-06-05 11:48:56
PAYMENT0001228,ACC0027036,2026-01-28 04:41:04,TXN0000042103,104938.05,FAILED,CARD,VND0000012,1228,False,1,1,1,1,0,account_master,BRW0005983,1,0,BRW0004040,1.0,1.0,0,0,2026-01-28 04:41:04
PAYMENT0001229,ACC0022140,2026-06-03 12:54:00,TXN0000029100,8337.05,SUCCESS,NETBANKING,VND0000014,1229,False,1,1,1,1,0,account_master,BRW0011467,1,0,BRW0009577,1.0,1.0,0,1,2026-06-03 12:54:00
PAYMENT0001230,ACC0022930,2026-04-14 10:27:35,TXN0000044456,129571.31,PENDING,NACH,VND0000008,1230,False,1,1,1,1,0,account_master,BRW0006574,1,0,BRW0009554,1.0,1.0,0,0,2026-04-14 10:27:35
PAYMENT0001231,ACC0010608,2026-02-28 16:01:10,TXN0000002778,102202.89,SUCCESS,CARD,VND0000014,1231,False,1,1,1,1,0,account_master,BRW0000867,1,0,BRW0007520,1.0,1.0,0,1,2026-02-28 16:01:10
PAYMENT0001232,ACC0016369,2026-03-15 06:52:49,TXN0000032441,147780.56,SUCCESS,UPI,VND0000009,1232,False,1,1,1,1,0,account_master,BRW0009148,1,0,BRW0002497,1.0,1.0,0,1,2026-03-15 06:52:49
PAYMENT0001233,ACC0005502,2026-03-12 10:51:55,TXN0000060585,112345.2,SUCCESS,NETBANKING,VND0000010,1233,False,1,1,1,1,0,account_master,BRW0003002,1,0,BRW0006342,1.0,1.0,0,1,2026-03-12 10:51:55
PAYMENT0001234,ACC0028363,2026-05-18 16:11:40,TXN0000042183,50106.85,SUCCESS,NETBANKING,VND0000014,1234,False,1,1,1,1,0,account_master,BRW0009639,1,0,BRW0010435,1.0,1.0,0,1,2026-05-18 16:11:40
PAYMENT0001235,ACC0016103,2026-02-07 02:14:57,TXN0000036308,56751.28,REVERSED,CARD,VND0000015,1235,False,1,1,1,1,0,account_master,BRW0011246,1,0,BRW0006966,1.0,1.0,0,0,2026-02-07 02:14:57
PAYMENT0001236,ACC0016978,2026-01-16 16:12:57,TXN0000050350,98337.27,SUCCESS,NETBANKING,VND0000010,1236,False,1,1,1,1,0,account_master,BRW0007050,1,0,BRW0002632,1.0,1.0,0,1,2026-01-16 16:12:57
PAYMENT0001237,ACC0027175,2026-03-18 17:18:39,TXN0000064118,14477.37,SUCCESS,CARD,VND0000013,1237,False,1,1,1,1,0,account_master,BRW0001146,1,0,BRW0007496,2.0,2.0,1,1,2026-03-18 17:18:39
PAYMENT0001238,ACC0017532,2026-05-11 18:52:26,TXN0000007736,71989.8,SUCCESS,CASH,VND0000004,1238,False,1,1,1,1,0,account_master,BRW0001626,1,0,BRW0008518,1.0,1.0,0,1,2026-05-11 18:52:26
PAYMENT0001239,ACC0026499,2026-06-01 23:30:39,TXN0000006849,124747.58,SUCCESS,NACH,VND0000003,1239,False,1,1,1,1,0,account_master,BRW0010031,1,0,BRW0003752,1.0,1.0,0,1,2026-06-01 23:30:39
PAYMENT0001240,ACC0009983,2026-06-21 10:05:57,TXN0000008907,15072.25,SUCCESS,CASH,VND0000011,1240,False,1,1,1,1,0,account_master,BRW0002727,1,0,BRW0006951,2.0,2.0,1,1,2026-06-21 10:05:57
PAYMENT0001241,ACC0005599,2026-02-20 18:53:56,TXN0000010167,34777.17,REVERSED,CARD,VND0000012,1241,False,1,1,1,1,0,account_master,BRW0009325,1,0,BRW0005155,2.0,2.0,1,0,2026-02-20 18:53:56
PAYMENT0001242,ACC0005181,2026-03-09 17:26:33,TXN0000012809,21712.45,SUCCESS,NACH,VND0000010,1242,False,1,1,1,1,0,account_master,BRW0011205,1,0,BRW0011547,2.0,2.0,1,1,2026-03-09 17:26:33
PAYMENT0001243,ACC0001292,2026-01-10 10:09:25,TXN0000013956,67352.16,FAILED,CARD,VND0000015,1243,False,1,1,1,1,0,account_master,BRW0006621,1,0,BRW0008039,1.0,1.0,0,0,2026-01-10 10:09:25
PAYMENT0001244,ACC0028362,2026-01-18 07:44:02,,88754.78,PENDING,CARD,VND0000002,1244,False,1,1,1,1,0,account_master,BRW0011618,1,0,BRW0008629,,,0,0,2026-01-18 07:44:02
PAYMENT0001245,ACC0018998,2026-02-11 01:50:02,TXN0000032133,24304.62,SUCCESS,NACH,VND0000007,1245,False,1,1,1,1,0,account_master,BRW0003806,1,0,BRW0001487,2.0,2.0,1,1,2026-02-11 01:50:02
PAYMENT0001246,ACC0028345,2026-03-11 17:31:55,TXN0000069011,136136.28,SUCCESS,NETBANKING,VND0000009,1246,False,1,1,1,1,0,account_master,BRW0004389,1,0,BRW0000972,2.0,2.0,1,1,2026-03-11 17:31:55
PAYMENT0001247,ACC0013078,2026-03-15 18:59:49,TXN0000000806,82765.13,SUCCESS,NACH,VND0000005,1247,False,1,1,1,1,0,account_master,BRW0009913,1,0,BRW0002928,2.0,2.0,1,1,2026-03-15 18:59:49
PAYMENT0001248,ACC0008839,2026-04-02 11:32:59,TXN0000029667,95891.35,SUCCESS,NACH,VND0000001,1248,False,1,1,1,1,0,account_master,BRW0011623,1,0,BRW0000485,2.0,2.0,1,1,2026-04-02 11:32:59
PAYMENT0001249,ACC0002517,2026-06-28 09:36:33,TXN0000024609,108488.67,REVERSED,CASH,VND0000007,1249,False,1,1,1,1,0,account_master,BRW0005811,1,0,BRW0005586,2.0,2.0,1,0,2026-06-28 09:36:33
PAYMENT0001250,ACC0009338,2026-02-26 07:29:41,TXN0000051480,76649.47,SUCCESS,CARD,VND0000012,1250,False,1,1,1,1,0,account_master,BRW0009378,1,0,BRW0004369,1.0,1.0,0,1,2026-02-26 07:29:41
PAYMENT0001251,ACC0019715,2026-06-08 19:12:54,TXN0000034763,8327.93,SUCCESS,UPI,VND0000004,1251,False,1,1,1,1,0,account_master,BRW0010935,1,0,BRW0000179,1.0,1.0,0,1,2026-06-08 19:12:54
PAYMENT0001252,ACC0008615,2026-06-25 15:07:07,TXN0000049665,43380.84,SUCCESS,NETBANKING,VND0000015,1252,False,1,1,1,1,0,account_master,BRW0010152,1,0,BRW0008636,2.0,2.0,1,1,2026-06-25 15:07:07
PAYMENT0001253,ACC0004212,2026-03-17 16:39:32,TXN0000067241,8190.24,SUCCESS,CARD,VND0000010,1253,False,1,1,1,1,0,account_master,BRW0001476,1,0,BRW0004750,3.0,3.0,1,1,2026-03-17 16:39:32
PAYMENT0001254,ACC0019971,2026-08-05 17:50:46,TXN0000048971,69698.91,SUCCESS,NETBANKING,VND0000002,1254,False,1,1,1,1,0,account_master,BRW0002140,1,0,BRW0009840,2.0,2.0,1,1,2026-08-05 17:50:46
PAYMENT0001255,ACC0028188,2026-06-30 13:17:51,TXN0000025703,47753.16,SUCCESS,CARD,VND0000010,1255,False,1,1,1,1,0,account_master,BRW0010290,1,0,BRW0004002,2.0,2.0,1,1,2026-06-30 13:17:51
PAYMENT0001256,ACC0006322,2026-03-16 11:57:59,TXN0000061270,3727.37,PENDING,CARD,VND0000004,1256,False,1,1,1,1,0,account_master,BRW0010184,1,0,BRW0002143,3.0,3.0,1,0,2026-03-16 11:57:59
PAYMENT0001257,ACC0001867,2026-07-15 17:36:43,TXN0000001778,71896.52,FAILED,NACH,VND0000012,1257,False,1,1,1,1,0,account_master,BRW0009535,1,0,BRW0011377,4.0,4.0,1,0,2026-07-15 17:36:43
PAYMENT0001258,ACC0001103,2026-07-11 15:58:53,TXN0000052093,30409.9,FAILED,UPI,VND0000003,1258,False,1,1,1,1,0,account_master,BRW0004607,1,0,BRW0000836,1.0,1.0,0,0,2026-07-11 15:58:53
PAYMENT0001259,ACC0023538,2026-01-17 07:24:16,TXN0000016471,24894.2,SUCCESS,UPI,VND0000005,1259,False,1,1,1,1,0,account_master,BRW0004190,1,0,BRW0009080,1.0,1.0,0,1,2026-01-17 07:24:16
PAYMENT0001260,ACC0016020,2026-03-03 02:06:40,TXN0000036081,99224.37,SUCCESS,CASH,VND0000001,1260,False,1,1,1,1,0,account_master,BRW0006820,1,0,BRW0011042,1.0,1.0,0,1,2026-03-03 02:06:40
PAYMENT0001261,ACC0024520,2026-06-15 18:03:23,TXN0000027803,144852.48,SUCCESS,CARD,VND0000011,1261,False,1,1,1,1,0,account_master,BRW0000967,1,0,BRW0002509,1.0,1.0,0,1,2026-06-15 18:03:23
PAYMENT0001262,ACC0015681,2026-03-23 08:42:24,TXN0000039950,114983.74,SUCCESS,CASH,VND0000004,1262,False,1,1,1,1,0,account_master,BRW0009623,1,0,BRW0004162,2.0,2.0,1,1,2026-03-23 08:42:24
PAYMENT0001263,ACC0005278,2026-07-17 06:07:17,TXN0000021482,49467.2,SUCCESS,CASH,VND0000006,1263,False,1,1,1,1,0,account_master,BRW0010861,1,0,BRW0007181,4.0,4.0,1,1,2026-07-17 06:07:17
PAYMENT0001264,ACC0023626,2026-03-04 09:09:34,TXN0000027212,124852.38,PENDING,CASH,VND0000010,1264,False,1,1,1,1,0,account_master,BRW0008173,1,0,BRW0006737,1.0,1.0,0,0,2026-03-04 09:09:34
PAYMENT0001265,ACC0009133,2026-01-18 05:31:10,TXN0000000512,87348.38,FAILED,CARD,VND0000006,1265,False,1,1,1,1,0,account_master,BRW0005646,1,0,BRW0003179,3.0,3.0,1,0,2026-01-18 05:31:10
PAYMENT0001266,ACC0003988,2026-06-07 19:21:14,TXN0000066536,45212.97,FAILED,CASH,VND0000014,1266,False,1,1,1,1,0,account_master,BRW0008099,1,0,BRW0005781,2.0,2.0,1,0,2026-06-07 19:21:14
PAYMENT0001267,ACC0015575,2026-01-24 13:00:18,TXN0000022038,9602.69,SUCCESS,CASH,VND0000012,1267,False,1,1,1,1,0,account_master,BRW0002201,1,0,BRW0002683,2.0,2.0,1,1,2026-01-24 13:00:18
PAYMENT0001268,ACC0003045,2026-04-25 23:57:08,TXN0000050842,48630.86,SUCCESS,NACH,VND0000010,1268,False,1,1,1,1,0,account_master,BRW0007669,1,0,BRW0005799,1.0,1.0,0,1,2026-04-25 23:57:08
PAYMENT0001269,ACC0029444,2026-03-03 00:46:57,TXN0000067671,132130.35,FAILED,UPI,VND0000006,1269,False,1,1,1,1,0,account_master,BRW0003810,1,0,BRW0003011,2.0,2.0,1,0,2026-03-03 00:46:57
PAYMENT0001270,ACC0028562,2026-02-24 12:56:20,TXN0000030305,77450.57,PENDING,NACH,VND0000014,1270,False,1,1,1,1,0,account_master,BRW0008726,1,0,BRW0008931,1.0,1.0,0,0,2026-02-24 12:56:20
PAYMENT0001271,ACC0011904,2026-06-09 12:14:26,TXN0000032825,130180.66,SUCCESS,NACH,VND0000011,1271,False,1,1,1,1,0,account_master,BRW0007546,1,0,BRW0003203,1.0,1.0,0,1,2026-06-09 12:14:26
PAYMENT0001272,ACC0013938,2026-03-01 18:25:34,TXN0000028880,66336.23,SUCCESS,CASH,VND0000004,1272,False,1,1,1,1,0,account_master,BRW0004678,1,0,BRW0001545,2.0,2.0,1,1,2026-03-01 18:25:34
PAYMENT0001273,ACC0027811,2026-04-20 02:51:59,TXN0000035782,13151.84,SUCCESS,UPI,VND0000008,1273,False,1,1,1,1,0,account_master,BRW0002069,1,0,BRW0008688,1.0,1.0,0,1,2026-04-20 02:51:59
PAYMENT0001274,ACC0024276,2026-01-19 16:35:48,TXN0000002951,12929.98,REVERSED,NETBANKING,VND0000009,1274,False,1,1,1,1,0,account_master,BRW0000960,1,0,BRW0001979,1.0,1.0,0,0,2026-01-19 16:35:48
PAYMENT0001275,ACC0012610,2026-01-28 05:00:05,TXN0000020254,110635.67,SUCCESS,CARD,VND0000001,1275,False,1,1,1,1,0,account_master,BRW0009059,1,0,BRW0005112,1.0,1.0,0,1,2026-01-28 05:00:05
PAYMENT0001276,ACC0002197,2026-04-15 14:46:02,TXN0000008960,35157.75,SUCCESS,NACH,VND0000014,1276,False,1,1,1,1,0,account_master,BRW0009472,1,0,BRW0002601,1.0,1.0,0,1,2026-04-15 14:46:02
PAYMENT0001277,ACC0017680,2026-04-03 05:51:15,TXN0000021763,25428.04,REVERSED,NACH,VND0000006,1277,False,1,1,1,1,0,account_master,BRW0000385,1,0,BRW0007352,1.0,1.0,0,0,2026-04-03 05:51:15
PAYMENT0001278,ACC0027852,2026-01-08 23:06:50,TXN0000048012,12226.39,PENDING,UPI,VND0000010,1278,False,1,1,1,1,0,account_master,BRW0000632,1,0,BRW0007346,2.0,2.0,1,0,2026-01-08 23:06:50
PAYMENT0001279,ACC0014662,2026-02-21 07:03:04,TXN0000065143,118683.89,SUCCESS,NETBANKING,VND0000003,1279,False,1,1,1,1,0,account_master,BRW0005197,1,0,BRW0002206,1.0,1.0,0,1,2026-02-21 07:03:04
PAYMENT0001280,ACC0003609,2026-06-13 20:00:46,,108788.8,PENDING,CARD,VND0000004,1280,False,1,1,1,1,0,raw_event_borrower,BRW0009118,0,1,BRW0009118,,,0,0,2026-06-13 20:00:46
PAYMENT0001281,ACC0000898,2026-07-26 13:52:00,TXN0000010246,100558.43,SUCCESS,NETBANKING,VND0000001,1281,False,1,1,1,1,0,account_master,BRW0005818,1,0,BRW0007739,1.0,1.0,0,1,2026-07-26 13:52:00
PAYMENT0001282,ACC0018644,2026-02-15 10:27:41,TXN0000044954,31766.27,FAILED,NETBANKING,VND0000001,1282,False,1,1,1,1,0,account_master,BRW0005285,1,0,BRW0009365,1.0,1.0,0,0,2026-02-15 10:27:41
PAYMENT0001283,ACC0016760,2026-05-15 12:48:39,TXN0000017040,24648.09,SUCCESS,NETBANKING,VND0000007,1283,False,1,1,1,1,0,account_master,BRW0001428,1,0,BRW0007010,2.0,2.0,1,1,2026-05-15 12:48:39
PAYMENT0001284,ACC0008569,2026-07-07 03:36:54,TXN0000016119,59920.95,SUCCESS,CARD,VND0000015,1284,False,1,1,1,1,0,account_master,BRW0007503,1,0,BRW0006924,1.0,1.0,0,1,2026-07-07 03:36:54
PAYMENT0001285,ACC0024193,2026-07-01 01:57:01,TXN0000061203,26084.24,SUCCESS,CARD,VND0000008,1285,False,1,1,1,1,0,account_master,BRW0005221,1,0,BRW0007262,1.0,1.0,0,1,2026-07-01 01:57:01
PAYMENT0001286,ACC0000394,2026-03-14 06:05:41,TXN0000001828,29865.53,SUCCESS,CASH,VND0000004,1286,False,1,1,1,1,0,account_master,BRW0000664,1,0,BRW0010518,1.0,1.0,0,1,2026-03-14 06:05:41
PAYMENT0001287,ACC0005896,2026-01-27 07:30:56,,137682.15,SUCCESS,NACH,VND0000001,1287,False,1,1,1,1,0,account_master,BRW0000106,1,0,BRW0003034,,,0,1,2026-01-27 07:30:56
PAYMENT0001288,ACC0022467,2026-06-09 11:30:37,TXN0000016571,140486.19,FAILED,CASH,VND0000007,1288,False,1,1,1,1,0,account_master,BRW0004213,1,0,BRW0006951,2.0,2.0,1,0,2026-06-09 11:30:37
PAYMENT0001289,ACC0024367,2026-03-19 16:14:21,TXN0000000675,47572.42,FAILED,UPI,VND0000011,1289,False,1,1,1,1,0,account_master,BRW0008795,1,0,BRW0009738,1.0,1.0,0,0,2026-03-19 16:14:21
PAYMENT0001290,ACC0001986,2026-07-18 10:15:21,TXN0000054627,10972.61,REVERSED,CARD,VND0000009,1290,False,1,1,1,1,0,account_master,BRW0001070,1,0,BRW0001180,1.0,1.0,0,0,2026-07-18 10:15:21
PAYMENT0001291,ACC0023405,2026-02-14 18:52:41,TXN0000028426,117465.75,SUCCESS,NETBANKING,VND0000014,1291,False,1,1,1,1,0,account_master,BRW0001428,1,0,BRW0006564,2.0,2.0,1,1,2026-02-14 18:52:41
PAYMENT0001292,ACC0015032,2026-01-28 12:47:55,TXN0000063331,18746.12,SUCCESS,NETBANKING,VND0000003,1292,False,1,1,1,1,0,account_master,BRW0005810,1,0,BRW0000894,1.0,1.0,0,1,2026-01-28 12:47:55
PAYMENT0001293,ACC0023382,2026-02-07 14:48:54,TXN0000001782,108887.9,SUCCESS,NETBANKING,VND0000009,1293,False,1,1,1,1,0,account_master,BRW0003579,1,0,BRW0011464,1.0,1.0,0,1,2026-02-07 14:48:54
PAYMENT0001294,ACC0027854,2026-03-30 10:53:11,TXN0000065819,149302.07,SUCCESS,NETBANKING,VND0000013,1294,False,1,1,1,1,0,account_master,BRW0003344,1,0,BRW0004182,1.0,1.0,0,1,2026-03-30 10:53:11
PAYMENT0001295,ACC0005868,2026-02-19 07:02:33,TXN0000026991,83942.75,FAILED,NETBANKING,VND0000012,1295,False,1,1,1,1,0,account_master,BRW0000408,1,0,BRW0005953,2.0,2.0,1,0,2026-02-19 07:02:33
PAYMENT0001296,ACC0003071,2026-05-05 02:10:53,TXN0000018446,63750.98,FAILED,UPI,VND0000006,1296,False,1,1,1,1,0,account_master,BRW0008388,1,0,BRW0001216,1.0,1.0,0,0,2026-05-05 02:10:53
PAYMENT0001297,ACC0009605,2026-05-26 23:36:01,TXN0000037432,136254.67,SUCCESS,CASH,VND0000009,1297,False,1,1,1,1,0,account_master,BRW0001009,1,0,BRW0004643,2.0,2.0,1,1,2026-05-26 23:36:01
PAYMENT0001298,ACC0020649,2026-02-15 03:16:16,TXN0000016681,72153.57,SUCCESS,CARD,VND0000015,1298,False,1,1,1,1,0,account_master,BRW0008844,1,0,BRW0008765,1.0,1.0,0,1,2026-02-15 03:16:16
PAYMENT0001299,ACC0024665,2026-03-24 07:39:58,TXN0000014922,148182.52,SUCCESS,NACH,VND0000013,1299,False,1,1,1,1,0,account_master,BRW0002729,1,0,BRW0010829,1.0,1.0,0,1,2026-03-24 07:39:58
PAYMENT0001300,ACC0015044,2026-03-04 14:32:43,TXN0000055389,4912.7,SUCCESS,CASH,VND0000001,1300,False,1,1,1,1,0,account_master,BRW0000228,1,0,BRW0005457,2.0,2.0,1,1,2026-03-04 14:32:43
PAYMENT0001301,ACC0017538,2026-02-03 10:39:03,TXN0000010683,49981.17,SUCCESS,CARD,VND0000002,1301,False,1,1,1,1,0,account_master,BRW0004400,1,0,BRW0005459,1.0,1.0,0,1,2026-02-03 10:39:03
PAYMENT0001302,ACC0002844,2026-04-26 16:18:55,TXN0000059219,106788.45,SUCCESS,NACH,VND0000014,1302,False,1,1,1,1,0,account_master,BRW0004098,1,0,BRW0009768,2.0,2.0,1,1,2026-04-26 16:18:55
PAYMENT0001303,ACC0000526,2026-06-22 03:48:49,TXN0000019005,117953.5,SUCCESS,NACH,VND0000011,1303,False,1,1,1,1,0,account_master,BRW0003942,1,0,BRW0005590,1.0,1.0,0,1,2026-06-22 03:48:49
PAYMENT0001304,ACC0003813,2026-07-24 09:35:18,TXN0000009141,58360.82,SUCCESS,CASH,VND0000006,1304,False,1,1,1,1,0,account_master,BRW0010669,1,0,BRW0010174,2.0,2.0,1,1,2026-07-24 09:35:18
PAYMENT0001305,ACC0017263,2026-07-06 01:25:07,TXN0000063391,55861.46,SUCCESS,NETBANKING,VND0000003,1305,False,1,1,1,1,0,account_master,BRW0010585,1,0,BRW0004322,2.0,2.0,1,1,2026-07-06 01:25:07
PAYMENT0001306,ACC0002775,2026-05-12 16:03:13,TXN0000059050,72122.39,FAILED,UPI,VND0000005,1306,False,1,1,1,1,0,account_master,BRW0002031,1,0,BRW0005479,1.0,1.0,0,0,2026-05-12 16:03:13
PAYMENT0001307,ACC0005795,2026-07-01 23:30:12,TXN0000016387,130535.98,FAILED,NACH,VND0000005,1307,False,1,1,1,1,0,account_master,BRW0009927,1,0,BRW0006137,1.0,1.0,0,0,2026-07-01 23:30:12
PAYMENT0001308,ACC0028427,2026-03-08 23:12:39,TXN0000027440,88905.4,SUCCESS,CASH,VND0000007,1308,False,1,1,1,1,0,account_master,BRW0007955,1,0,BRW0003581,3.0,3.0,1,1,2026-03-08 23:12:39
PAYMENT0001309,ACC0029098,2026-01-31 18:19:41,TXN0000034984,113074.89,SUCCESS,UPI,VND0000012,1309,False,1,1,1,1,0,account_master,BRW0000052,1,0,BRW0011162,1.0,1.0,0,1,2026-01-31 18:19:41
PAYMENT0001310,ACC0019083,2026-01-14 04:00:56,TXN0000066023,30127.66,SUCCESS,NACH,VND0000008,1310,False,1,1,1,1,0,account_master,BRW0002866,1,0,BRW0007985,1.0,1.0,0,1,2026-01-14 04:00:56
PAYMENT0001311,ACC0025149,2026-04-30 16:23:18,TXN0000047814,73422.23,FAILED,UPI,VND0000001,1311,False,1,1,1,1,0,account_master,BRW0004308,1,0,BRW0008453,2.0,2.0,1,0,2026-04-30 16:23:18
PAYMENT0001312,ACC0017016,2026-01-21 05:41:59,TXN0000016053,49791.55,SUCCESS,NACH,VND0000006,1312,False,1,1,1,1,0,account_master,BRW0006591,1,0,BRW0005171,1.0,1.0,0,1,2026-01-21 05:41:59
PAYMENT0001313,ACC0001310,2026-03-23 14:22:34,TXN0000041929,46158.95,SUCCESS,NACH,VND0000008,1313,False,1,1,1,1,0,account_master,BRW0005211,1,0,BRW0008528,2.0,2.0,1,1,2026-03-23 14:22:34
PAYMENT0001314,ACC0013259,2026-08-02 21:29:04,TXN0000034090,62855.1,PENDING,CARD,VND0000004,1314,False,1,1,1,1,0,account_master,BRW0000390,1,0,BRW0001988,1.0,1.0,0,0,2026-08-02 21:29:04
PAYMENT0001315,ACC0006941,2026-05-14 21:14:12,TXN0000033941,80819.84,SUCCESS,CARD,VND0000012,1315,False,1,1,1,1,0,account_master,BRW0004425,1,0,BRW0001753,2.0,2.0,1,1,2026-05-14 21:14:12
PAYMENT0001316,ACC0010262,2026-05-21 15:00:30,TXN0000048563,7838.44,PENDING,CARD,VND0000014,1316,False,1,1,1,1,0,account_master,BRW0006206,1,0,BRW0008147,1.0,1.0,0,0,2026-05-21 15:00:30
PAYMENT0001317,ACC0020624,2026-05-16 13:41:30,TXN0000039463,62786.79,FAILED,UPI,VND0000002,1317,False,1,1,1,1,0,account_master,BRW0010145,1,0,BRW0003647,1.0,1.0,0,0,2026-05-16 13:41:30
PAYMENT0001318,ACC0022938,2026-02-20 22:15:27,TXN0000012635,120938.33,SUCCESS,CARD,VND0000008,1318,False,1,1,1,1,0,account_master,BRW0009811,1,0,BRW0000071,1.0,1.0,0,1,2026-02-20 22:15:27
PAYMENT0001319,ACC0018802,2026-06-23 03:14:11,TXN0000010524,36335.92,SUCCESS,NACH,VND0000001,1319,False,1,1,1,1,0,account_master,BRW0006084,1,0,BRW0011090,1.0,1.0,0,1,2026-06-23 03:14:11
PAYMENT0001320,ACC0018371,2026-05-24 03:23:31,TXN0000017749,95372.65,REVERSED,UPI,VND0000002,1320,False,1,1,1,1,0,account_master,BRW0007591,1,0,BRW0002492,2.0,2.0,1,0,2026-05-24 03:23:31
PAYMENT0001321,ACC0009067,2026-02-27 12:06:56,TXN0000061879,73671.56,SUCCESS,CASH,VND0000003,1321,False,1,1,1,1,0,account_master,BRW0009526,1,0,BRW0008208,1.0,1.0,0,1,2026-02-27 12:06:56
PAYMENT0001322,ACC0002378,2026-05-26 09:13:10,TXN0000068057,112846.91,SUCCESS,CASH,VND0000011,1322,False,1,1,1,1,0,account_master,BRW0002912,1,0,BRW0010927,2.0,2.0,1,1,2026-05-26 09:13:10
PAYMENT0001323,ACC0027870,2026-03-15 06:15:04,TXN0000015103,4522.94,PENDING,CARD,VND0000003,1323,False,1,1,1,1,0,account_master,BRW0004516,1,0,BRW0006518,2.0,2.0,1,0,2026-03-15 06:15:04
