dataset,record_id,reason_code,action,detail
calls,CALL0058345,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0087945,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0073856,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0045840,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0002707,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0080518,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0029111,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0025030,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0078315,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0084405,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0053888,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0080502,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0011546,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0032341,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0033106,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0070058,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0007403,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0013067,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0037106,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0027710,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0030226,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0024045,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0073851,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0023576,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0050722,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0081992,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0074877,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0033411,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055755,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0077481,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0022499,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0029078,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0008942,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0000097,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0044346,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0043535,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0048211,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039875,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0087872,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0014001,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0015468,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0085275,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0073773,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0083150,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0081237,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0004103,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0023432,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0024248,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0053386,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0045586,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0082156,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0046914,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055442,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0062389,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0070181,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0065338,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0089386,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0057683,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0005619,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0005788,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0003846,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0047638,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0032421,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055019,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0054437,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0081849,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0002756,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0062029,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0025922,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0000510,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0006467,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0070677,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0015875,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0082054,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0087134,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0046976,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0012764,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0051950,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0065766,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0050654,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0056337,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0077404,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0029601,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0040920,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0034936,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0050937,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0073581,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0069364,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0066615,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0035180,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0045157,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0073113,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0037678,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0065431,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0034615,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0089045,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0029868,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0012933,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0047561,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0047430,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0083058,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0022954,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0016558,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0021949,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0024500,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0068963,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0017125,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0001507,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0074158,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0083811,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0066299,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0006149,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0002478,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0003492,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0072964,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0083388,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0009793,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0084208,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0008846,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0004619,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0086516,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0053466,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0021330,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0019712,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0076028,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0046884,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0064019,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0084836,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0061467,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0026541,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0015839,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0028291,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0011221,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0024353,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0028933,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0032808,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0075418,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0030425,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0044152,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0056290,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0060858,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0046618,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0022592,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0031600,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0080829,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0064557,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0069749,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0057362,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0015333,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0065365,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0089186,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0045952,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0035094,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0034733,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0037032,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0003107,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0079510,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0029661,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0080181,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0076635,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0050396,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0071056,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0008545,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0007990,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039426,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0074725,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0045636,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0033588,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0017971,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0037631,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055038,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0012687,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055842,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0001662,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0079761,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0008574,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0037004,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0055437,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0069557,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0030558,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0061404,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0086470,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0022650,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0064764,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0023050,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0087600,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0034799,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0012204,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0047193,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0054906,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0053152,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0023273,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0020987,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0044472,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0077161,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0062863,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0083333,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0087626,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0011064,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0006543,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0065900,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0045084,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0071271,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0036059,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0065084,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0069887,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0071952,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0033880,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0079328,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0045925,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0042046,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0010107,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0011715,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0001518,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0008679,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0043723,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0020410,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0089239,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0011061,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0057606,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0004745,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0056018,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0075160,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0041948,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0001671,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0073480,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0014564,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0008264,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0028460,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0030584,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0021998,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0039631,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0031430,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0033050,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0060895,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0042401,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0048254,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0054547,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0000050,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0021841,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0047971,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0029940,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0063804,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0035245,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0026439,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0073442,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
calls,CALL0038842,EXACT_DUPLICATE,REJECT,Exact duplicate call event removed.
